,Event,Wedding,Performance or concert,Dancing people,Funeral,Traffic accident,Fire,Police or army (armed forces),Procession,Marketplace,Hunting scene,Fishing,Portrait,Studio portrait,Double portrait,Group portrait,Aerial photograph,Interior view,Classroom (interior),Factory (interior),Religious structure (interior),Healthcare facility (interior),Built environment,Street or road,Square (open space),Bridge,Park (recreation area),Burial ground,Swimming pool,Sports field,Tennis court,Foutball pitch,Military base,Fort,Military field base,Religious structure,Mosque,Church,Temple,Temple Reliefs,House or building (other),School building,Store,Healthcare facility,Stilt house,Palace,Ruin,Industry and transport,Port or shipyard,Airport,Railroad,Factory or power station,Mine (industrial complex),Agricultural land,Husbandry,Plantation,Rice field,Natural landscape,Mountain,Rocks (landform),Cave,Coast (coastline),Volcano,Volcanic eruption,Wood (plant community),Grassland (plant community),Valley (landform),Expanse of water,Bodies of water (sea or lake),Bay,River,Canal,Waterfall,Flood
417280.jpg,-19.041,-16.128,-20.132,-17.024,-13.538,-12.634,-12.606,-13.678,-10.492,-16.455,-10.92,-15.939,-20.537,-18.723,-16.957,-18.588,-10.947,-12.623,-18.953,-19.641,-18.929,-24.277,-10.945,-6.0,-12.898,-13.57,-10.747,-10.328,-15.441,-13.292,-16.512,-14.478,-15.639,-12.806,-17.754,-15.08,-15.22,-16.616,-13.459,-13.26,-11.786,-15.236,-17.869,-21.896,-12.158,-17.579,-15.696,-10.675,-21.761,-17.126,-10.815,-18.423,-21.675,-8.188,-11.904,-2.152,-7.229,-8.271,-13.449,-13.221,-16.197,-11.005,-12.858,-12.915,-8.905,-11.932,-11.231,-12.604,-14.396,-14.719,-9.598,-9.908,-13.476,-10.581
417286.jpg,-20.509,-17.143,-20.454,-19.949,-17.004,-16.79,-12.613,-16.552,-15.328,-20.801,-11.522,-12.087,-18.801,-18.5,-17.312,-21.723,-9.68,-13.897,-20.754,-19.322,-19.101,-23.455,-13.562,-15.229,-14.843,-12.114,-10.393,-12.134,-12.498,-14.567,-18.313,-14.029,-18.635,-14.269,-19.632,-16.288,-17.135,-17.551,-13.624,-14.178,-14.526,-18.67,-20.958,-22.303,-14.191,-18.049,-14.861,-14.618,-23.756,-19.004,-13.764,-18.133,-18.635,-10.492,-13.266,-8.135,-9.123,-6.534,-8.108,-7.115,-13.557,-10.302,-10.241,-10.532,-12.179,-12.549,-7.286,-6.588,-8.486,-11.601,-1.85,-9.383,-8.012,-6.646
417292.jpg,-21.758,-18.209,-21.02,-17.878,-16.309,-15.509,-14.134,-16.414,-13.596,-20.444,-9.698,-8.4,-16.136,-16.291,-15.221,-21.524,-11.037,-14.61,-20.763,-20.282,-19.482,-24.358,-13.649,-14.354,-15.705,-8.264,-10.202,-12.014,-11.766,-14.11,-17.695,-14.964,-17.499,-13.587,-19.128,-14.237,-16.694,-17.622,-13.12,-13.849,-15.603,-18.979,-20.662,-22.163,-11.85,-17.153,-13.337,-13.467,-21.246,-18.659,-13.607,-19.158,-20.53,-12.728,-11.739,-8.929,-11.646,-9.849,-12.266,-8.868,-13.867,-10.785,-11.915,-12.174,-11.219,-15.962,-11.491,-7.319,-8.769,-11.867,-2.641,-7.868,-9.639,-6.909
417304.jpg,-22.195,-16.31,-20.793,-15.353,-19.179,-16.619,-13.397,-15.409,-15.249,-18.09,-9.608,-3.266,-19.791,-19.076,-15.744,-21.719,-14.681,-15.417,-22.39,-22.667,-23.136,-26.773,-14.384,-16.477,-16.362,-14.296,-13.402,-15.957,-11.765,-15.583,-18.554,-16.245,-20.445,-17.451,-22.294,-17.893,-19.139,-21.361,-17.082,-17.922,-15.637,-20.037,-20.811,-23.921,-15.12,-20.792,-21.137,-14.295,-23.257,-21.104,-16.401,-21.215,-22.817,-12.95,-9.389,-9.386,-8.968,-13.584,-15.527,-15.201,-17.145,-13.354,-13.794,-14.339,-15.697,-17.444,-15.299,-8.889,-7.54,-14.913,-5.78,-7.886,-12.242,-7.82
417379.jpg,-18.073,-15.438,-16.497,-17.067,-16.218,-15.23,-12.664,-15.577,-12.689,-18.122,-13.243,-18.119,-23.079,-19.362,-16.029,-18.814,-11.876,-12.994,-17.011,-20.979,-8.434,-22.263,-11.809,-16.916,-13.037,-15.989,-13.227,-12.593,-14.152,-12.879,-15.238,-13.895,-15.341,-9.005,-17.681,-5.162,-9.19,-12.774,-3.351,-1.602,-9.421,-12.719,-18.523,-19.815,-14.194,-8.887,-7.177,-11.732,-20.152,-17.688,-17.303,-17.557,-18.579,-14.859,-14.812,-11.211,-12.412,-12.365,-12.132,-11.448,-15.657,-14.695,-12.173,-12.557,-15.88,-14.54,-13.914,-14.036,-14.047,-15.369,-14.188,-16.758,-15.199,-12.298
417617.jpg,-16.037,-13.67,-18.612,-13.664,-15.294,-15.087,-10.056,-11.658,-14.909,-14.147,-16.181,-13.852,-27.625,-17.126,-18.103,-17.548,-17.878,-10.167,-11.996,-1.915,-14.252,-17.078,-9.913,-16.824,-11.475,-15.134,-14.53,-14.3,-12.041,-13.907,-18.383,-13.564,-10.873,-13.192,-13.814,-14.222,-12.333,-16.393,-13.399,-12.579,-11.021,-12.474,-16.027,-17.023,-15.636,-17.342,-19.519,-7.426,-14.758,-17.28,-14.04,-9.333,-15.071,-16.692,-8.199,-7.402,-16.089,-19.79,-17.807,-15.42,-17.699,-15.237,-12.91,-13.809,-11.497,-21.443,-18.742,-16.562,-15.4,-21.211,-15.757,-17.013,-16.017,-12.685
417640.jpg,-18.382,-12.832,-20.341,-20.238,-11.796,-16.861,-14.432,-15.416,-13.134,-19.467,-15.394,-18.931,-22.971,-16.833,-15.808,-22.166,-18.285,-8.523,-14.592,-17.0,-11.841,-17.227,-10.323,-11.786,-10.274,-13.812,-11.249,-7.305,-10.876,-14.234,-13.027,-15.224,-16.995,-11.486,-21.191,-10.565,-9.727,-12.178,-9.735,-11.578,-4.098,-9.198,-15.771,-15.139,-8.981,-10.306,-18.285,-13.721,-23.403,-20.321,-16.145,-18.19,-21.905,-14.165,-12.764,-5.081,-13.432,-10.949,-15.175,-15.573,-18.518,-15.875,-14.251,-15.674,-13.12,-16.952,-16.291,-12.857,-15.795,-17.607,-13.372,-13.877,-14.388,-12.437
417780.jpg,-12.796,-8.248,-12.639,-8.671,-12.465,-14.538,-12.516,-17.404,-12.821,-22.747,-18.569,-19.37,-20.939,-10.082,-10.065,-3.537,-20.165,-9.832,-8.813,-15.507,-15.819,-17.843,-13.324,-19.202,-14.038,-16.542,-15.338,-17.983,-13.347,-15.873,-15.706,-14.939,-22.167,-19.135,-26.367,-15.221,-15.881,-14.731,-15.552,-16.85,-10.143,-10.643,-21.999,-19.612,-14.467,-15.943,-24.226,-14.969,-26.97,-20.575,-16.981,-23.012,-28.64,-22.32,-15.674,-12.089,-18.724,-20.864,-17.778,-19.075,-19.681,-19.799,-14.875,-16.445,-17.419,-21.616,-20.407,-18.243,-17.018,-23.374,-16.881,-20.564,-16.101,-14.094
417828.jpg,-13.608,-8.516,-14.607,-13.02,-7.453,-13.452,-13.224,-10.659,-6.167,-17.999,-15.621,-10.93,-25.473,-18.851,-15.601,-17.498,-16.127,-11.197,-16.64,-14.138,-15.627,-17.388,-13.214,-17.262,-14.97,-8.031,-10.205,-12.41,-10.067,-13.577,-13.713,-16.046,-11.185,-12.738,-15.392,-14.202,-13.777,-14.389,-12.628,-13.924,-10.367,-14.652,-17.835,-16.795,-10.767,-12.544,-21.556,-8.284,-12.882,-11.973,-13.974,-16.777,-20.192,-18.255,-11.608,-10.45,-17.887,-18.208,-14.921,-17.064,-17.939,-10.952,-13.469,-13.834,-13.707,-21.14,-18.688,-7.792,-7.878,-12.801,-8.609,-9.534,-11.762,-9.025
417840.jpg,-17.85,-16.874,-17.956,-20.909,-20.675,-11.384,-10.765,-11.932,-14.693,-19.615,-14.152,-13.771,-24.165,-20.642,-21.093,-24.334,-7.507,-12.578,-18.835,-14.829,-18.61,-22.637,-10.147,-8.898,-12.038,-8.318,-7.898,-13.262,-13.648,-11.238,-14.445,-12.207,-4.641,-11.25,-6.712,-12.478,-15.178,-16.507,-13.072,-15.608,-10.227,-16.193,-20.265,-19.094,-8.873,-16.374,-13.678,-6.835,-16.282,-11.843,-8.976,-9.686,-8.727,-10.687,-11.866,-8.84,-11.37,-10.905,-9.498,-12.449,-16.401,-10.463,-10.584,-12.285,-7.848,-12.653,-13.463,-12.174,-15.461,-12.393,-11.532,-13.125,-13.889,-10.676
417914.jpg,-12.073,-7.684,-13.72,-13.2,-8.794,-14.063,-13.641,-9.576,-8.432,-16.899,-15.114,-16.088,-22.936,-13.485,-13.198,-6.951,-16.574,-12.456,-12.684,-14.235,-14.04,-16.901,-13.991,-17.427,-14.501,-15.312,-12.209,-11.449,-11.791,-12.056,-14.567,-13.251,-12.285,-12.243,-16.414,-9.328,-10.076,-12.153,-11.711,-13.075,-9.738,-7.236,-17.885,-12.415,-15.501,-10.647,-21.494,-10.054,-17.769,-15.241,-14.326,-16.324,-17.566,-16.62,-9.21,-8.456,-13.488,-18.674,-16.661,-17.042,-19.262,-17.905,-15.199,-16.554,-14.745,-17.221,-18.203,-15.027,-14.607,-18.678,-13.922,-17.152,-17.308,-11.598
417931.jpg,-21.217,-13.333,-18.215,-16.534,-15.477,-16.406,-12.752,-15.965,-15.458,-24.382,-14.635,-16.739,-11.063,-7.828,-9.836,-21.245,-18.486,-13.037,-17.972,-21.217,-19.596,-24.431,-17.302,-17.449,-18.317,-15.83,-16.195,-17.123,-15.735,-17.663,-18.768,-15.077,-23.158,-18.806,-23.91,-15.151,-16.188,-17.95,-16.219,-15.226,-12.062,-17.858,-22.632,-22.79,-16.216,-19.679,-21.471,-14.013,-24.542,-22.853,-13.431,-21.125,-24.42,-18.422,-11.488,-13.512,-17.869,-16.375,-15.296,-16.499,-17.801,-17.867,-14.964,-15.885,-15.973,-17.403,-18.0,-16.348,-14.317,-20.86,-15.233,-19.151,-15.624,-15.055
41808.jpg,-16.753,-14.151,-18.328,-16.665,-14.625,-15.93,-11.691,-17.004,-12.337,-16.247,-15.238,-14.442,-25.349,-17.832,-16.016,-18.93,-15.289,-11.897,-15.108,-8.321,-15.272,-19.447,-12.684,-16.061,-14.758,-13.798,-11.347,-12.054,-15.336,-12.28,-14.543,-11.58,-13.624,-12.704,-14.432,-12.238,-15.796,-14.757,-13.228,-15.58,-9.341,-13.266,-15.44,-17.811,-13.903,-16.097,-14.993,-9.286,-18.557,-15.715,-10.775,-11.972,-13.052,-11.269,-6.824,-6.978,-9.151,-16.698,-13.721,-14.29,-16.919,-14.402,-12.783,-13.783,-9.022,-14.913,-15.047,-15.846,-17.243,-16.574,-14.003,-13.737,-13.174,-10.774
418108.jpg,-16.084,-13.716,-17.62,-12.993,-14.022,-10.292,-11.09,-4.519,-12.196,-13.601,-16.774,-12.476,-23.157,-15.21,-12.531,-9.482,-15.974,-14.206,-15.068,-13.952,-19.923,-20.868,-14.069,-14.3,-14.519,-14.433,-14.324,-15.297,-12.512,-13.883,-15.569,-13.857,-7.215,-13.073,-10.447,-15.466,-14.991,-18.124,-15.551,-16.263,-11.016,-12.986,-15.074,-17.302,-14.759,-17.637,-23.4,-7.351,-15.829,-13.679,-11.97,-17.295,-23.426,-18.607,-9.314,-11.421,-14.487,-21.476,-17.507,-18.296,-20.079,-16.628,-14.908,-16.691,-14.094,-20.556,-20.581,-14.447,-15.14,-18.525,-13.796,-13.845,-14.623,-9.7
418271.jpg,-17.896,-9.647,-17.636,-12.806,-12.933,-11.77,-13.328,-14.352,-13.871,-20.116,-15.592,-14.473,-17.116,-13.813,-9.691,-12.938,-16.207,-11.508,-19.01,-19.647,-22.637,-25.817,-14.445,-12.209,-14.2,-15.524,-12.991,-15.258,-14.19,-15.471,-14.972,-12.472,-21.076,-17.751,-24.235,-17.434,-16.134,-15.995,-16.727,-19.675,-9.622,-15.881,-19.874,-23.253,-13.42,-18.963,-23.712,-10.406,-24.455,-19.442,-13.848,-20.37,-29.599,-15.73,-12.578,-11.144,-14.621,-16.223,-14.597,-16.622,-20.545,-16.583,-13.531,-15.289,-12.603,-18.685,-18.376,-15.284,-16.125,-20.105,-15.362,-18.036,-13.738,-12.953
41830.jpg,-15.99,-14.915,-19.684,-16.743,-16.471,-20.579,-15.419,-19.91,-15.895,-19.756,-19.908,-19.659,-24.978,-16.486,-16.827,-17.664,-19.309,-8.371,-8.726,-11.498,-11.479,-13.599,-12.306,-22.529,-12.433,-14.224,-14.37,-15.495,-14.921,-16.863,-16.97,-17.268,-19.097,-15.051,-22.045,-12.567,-13.864,-14.734,-13.862,-18.223,-11.994,-11.333,-16.776,-15.71,-12.91,-13.747,-20.469,-15.743,-22.38,-18.414,-16.471,-19.929,-23.02,-21.1,-12.598,-11.937,-18.536,-19.918,-17.131,-20.639,-18.331,-20.048,-16.742,-19.363,-17.092,-20.477,-21.142,-18.47,-18.648,-19.909,-17.775,-20.142,-16.074,-16.486
418304.jpg,-21.428,-14.931,-18.927,-17.287,-15.494,-17.084,-12.313,-11.193,-13.592,-24.207,-9.942,-15.714,-20.342,-14.205,-9.758,-21.395,-21.478,-15.392,-21.459,-21.456,-25.455,-24.729,-19.795,-18.577,-19.34,-17.626,-14.344,-15.295,-16.333,-15.364,-17.99,-15.706,-18.692,-18.778,-19.683,-20.144,-20.496,-21.176,-19.577,-18.225,-14.178,-18.855,-22.235,-22.429,-16.017,-19.153,-22.207,-15.911,-25.93,-23.344,-16.577,-22.45,-27.596,-18.423,-6.772,-14.086,-17.35,-18.594,-18.005,-18.794,-20.517,-19.749,-16.474,-18.191,-11.669,-17.672,-21.903,-17.963,-17.723,-23.783,-17.169,-18.696,-17.642,-16.006
418319.jpg,-18.791,-11.334,-17.863,-17.076,-11.43,-15.117,-12.617,-12.728,-12.215,-21.653,-15.038,-16.447,-10.24,-6.738,-6.566,-15.195,-13.131,-12.221,-16.057,-17.126,-16.084,-20.781,-16.102,-16.275,-15.695,-14.682,-14.699,-13.262,-15.026,-14.316,-16.484,-14.749,-19.306,-15.806,-21.042,-11.684,-15.576,-12.079,-13.136,-13.693,-10.538,-14.465,-21.178,-19.117,-19.508,-16.958,-17.984,-13.267,-22.08,-18.138,-12.87,-17.748,-21.549,-16.227,-12.26,-13.845,-16.904,-16.749,-12.109,-15.578,-17.32,-17.798,-13.52,-15.658,-14.941,-18.241,-17.212,-15.404,-14.676,-19.793,-14.469,-18.954,-14.694,-12.87
41832.jpg,-14.028,-15.127,-18.814,-14.622,-14.841,-18.415,-14.481,-15.67,-15.518,-11.886,-18.064,-17.161,-25.77,-14.353,-16.151,-13.412,-18.187,-8.7,-7.691,-4.74,-11.802,-13.231,-11.641,-19.678,-11.149,-15.376,-16.236,-14.981,-15.21,-15.631,-18.577,-16.49,-15.082,-13.819,-18.567,-12.867,-13.815,-16.743,-13.861,-14.891,-10.563,-9.989,-10.721,-14.65,-15.155,-12.739,-21.04,-11.898,-17.949,-15.987,-16.273,-14.671,-19.031,-17.551,-9.948,-9.443,-15.526,-20.752,-17.852,-18.337,-18.835,-17.945,-17.703,-19.035,-16.283,-20.877,-19.391,-18.685,-17.208,-20.661,-17.777,-18.704,-18.208,-16.667
418376.jpg,-19.066,-13.053,-19.427,-16.089,-14.353,-17.033,-15.584,-16.748,-14.726,-22.013,-18.192,-17.617,-12.267,-12.172,-6.642,-12.97,-16.964,-16.584,-21.678,-23.683,-22.544,-22.828,-16.348,-18.333,-16.105,-17.136,-13.39,-15.443,-16.514,-16.643,-16.757,-14.813,-20.873,-17.461,-23.13,-16.945,-19.035,-18.705,-17.439,-18.83,-14.866,-20.353,-22.592,-19.857,-18.155,-20.229,-22.92,-15.268,-25.392,-20.254,-17.524,-22.914,-30.368,-18.725,-12.802,-14.386,-16.425,-19.692,-17.838,-19.336,-20.238,-17.78,-17.404,-18.573,-17.326,-18.641,-20.641,-17.631,-16.114,-20.46,-15.97,-19.156,-15.769,-16.074
418388.jpg,-15.062,-12.898,-17.196,-19.939,-12.958,-14.403,-11.422,-14.62,-12.26,-17.354,-17.806,-11.525,-23.396,-19.128,-16.681,-20.793,-10.128,-12.986,-20.164,-18.763,-18.67,-21.311,-15.048,-17.538,-16.413,-11.282,-16.063,-14.551,-13.417,-13.637,-14.9,-15.095,-11.731,-7.9,-15.042,-14.417,-12.729,-13.562,-10.746,-14.964,-13.119,-15.599,-17.242,-17.689,-17.323,-9.33,-9.951,-8.367,-10.359,-15.117,-12.3,-17.717,-16.131,-18.702,-12.905,-11.7,-16.664,-17.881,-9.98,-14.101,-15.577,-11.918,-8.698,-10.888,-13.259,-19.718,-15.417,-9.411,-11.405,-8.047,-9.586,-10.642,-14.302,-8.931
418545.jpg,-19.137,-13.744,-18.622,-12.672,-13.612,-16.977,-10.552,-16.713,-12.709,-17.041,-13.305,-12.737,-23.368,-19.034,-13.884,-15.131,-16.642,-13.589,-16.793,-17.322,-19.71,-23.273,-14.091,-18.129,-14.301,-17.169,-10.465,-11.406,-14.285,-12.898,-15.286,-14.655,-18.51,-16.146,-18.923,-14.615,-15.369,-19.405,-16.102,-15.455,-13.25,-16.939,-20.924,-20.45,-14.528,-20.09,-20.433,-13.733,-23.778,-20.13,-15.209,-17.357,-22.755,-10.625,-5.977,-3.456,-10.046,-14.015,-13.527,-13.578,-17.02,-16.296,-11.656,-12.528,-9.389,-15.709,-16.062,-14.762,-16.303,-20.25,-12.936,-16.876,-12.564,-13.801
418593.jpg,-20.293,-13.639,-19.927,-13.55,-17.279,-16.953,-13.018,-15.918,-16.059,-20.685,-16.252,-14.199,-25.998,-18.345,-15.073,-20.173,-19.444,-9.087,-12.951,-17.425,-14.448,-21.612,-9.637,-18.135,-10.21,-13.379,-11.66,-14.151,-12.411,-14.282,-15.674,-13.392,-16.312,-13.811,-19.272,-13.01,-13.659,-16.248,-13.159,-13.771,-5.22,-11.016,-19.077,-20.955,-0.069,-17.333,-20.174,-14.508,-23.489,-20.292,-14.08,-18.45,-27.517,-15.276,-11.048,-8.74,-11.341,-15.376,-14.968,-16.074,-18.954,-14.143,-13.103,-14.52,-11.825,-18.95,-18.036,-12.14,-14.153,-18.598,-14.717,-16.098,-13.663,-10.59
418605.jpg,-18.425,-14.935,-18.596,-17.751,-15.403,-15.777,-13.694,-14.505,-14.552,-18.018,-8.983,-16.145,-22.051,-18.008,-16.502,-20.676,-13.166,-10.936,-16.263,-17.278,-14.913,-21.131,-10.498,-11.805,-9.451,-14.801,-8.589,-8.266,-11.002,-9.649,-12.311,-12.062,-13.0,-11.179,-15.628,-11.423,-9.679,-13.388,-9.682,-12.474,-4.27,-9.63,-17.669,-18.533,-6.072,-9.787,-15.605,-11.648,-20.697,-16.597,-13.478,-15.165,-19.537,-6.708,-9.112,-3.03,-6.184,-8.488,-12.508,-13.741,-18.597,-13.291,-12.455,-13.032,-10.723,-9.938,-13.263,-11.703,-13.652,-15.432,-11.658,-13.027,-13.455,-11.444
418626.jpg,-13.064,-9.848,-10.731,-6.92,-9.551,-12.741,-10.782,-10.811,-7.703,-11.704,-11.323,-11.249,-26.257,-17.061,-15.187,-13.699,-19.186,-9.016,-8.443,-9.365,-8.21,-13.346,-11.267,-14.61,-8.898,-15.092,-11.448,-10.554,-9.139,-10.657,-11.927,-12.538,-12.604,-12.216,-15.515,-8.045,-7.76,-12.794,-9.299,-10.908,-8.489,-9.639,-15.88,-13.164,-11.113,-12.211,-19.647,-10.591,-17.197,-13.941,-13.134,-14.557,-18.506,-15.151,-5.8,-7.218,-11.77,-17.935,-14.54,-16.094,-17.707,-15.149,-12.063,-13.211,-14.685,-18.266,-16.939,-12.162,-12.79,-16.711,-12.436,-15.484,-14.29,-9.895
418638.jpg,-15.834,-14.843,-14.424,-11.025,-13.834,-9.306,-9.292,-9.261,-10.095,-15.374,-9.803,-10.832,-26.451,-20.677,-19.141,-18.742,-9.314,-14.013,-17.846,-16.336,-19.183,-23.409,-10.432,-11.046,-8.897,-9.741,-7.376,-7.982,-9.601,-6.219,-12.304,-7.159,-6.789,-9.219,-8.346,-14.223,-14.551,-16.874,-13.211,-11.217,-9.902,-13.563,-17.505,-20.068,-11.395,-16.571,-16.816,-8.176,-13.399,-12.698,-7.157,-13.329,-13.808,-11.339,-10.794,-8.053,-9.572,-11.828,-8.989,-10.662,-15.154,-10.565,-9.412,-10.649,-13.557,-14.87,-13.447,-9.066,-9.366,-14.022,-8.347,-8.537,-10.525,-4.607
41864.jpg,-16.982,-13.692,-16.28,-17.669,-9.909,-9.309,-12.47,-8.889,-12.272,-16.759,-12.263,-13.228,-20.764,-15.644,-14.148,-18.616,-14.127,-10.972,-17.445,-15.356,-20.272,-20.96,-14.407,-11.453,-14.506,-14.455,-13.062,-13.623,-15.588,-13.895,-15.295,-13.112,-13.057,-12.292,-15.309,-16.224,-14.511,-16.488,-15.75,-17.057,-13.515,-15.791,-17.885,-18.704,-14.893,-16.308,-19.812,-4.723,-18.239,-13.731,-13.787,-17.393,-20.773,-17.645,-11.538,-12.457,-14.815,-17.23,-15.241,-16.798,-18.695,-15.907,-14.494,-14.667,-18.227,-18.358,-17.257,-15.893,-16.007,-18.27,-15.129,-15.31,-14.334,-12.01
418650.jpg,-21.235,-8.885,-15.428,-6.622,-14.082,-13.523,-13.935,-17.111,-12.826,-23.773,-15.046,-15.642,-17.582,-14.026,-9.756,-17.643,-19.158,-14.838,-20.634,-23.163,-25.051,-24.306,-17.109,-13.32,-18.615,-16.537,-10.997,-14.694,-14.27,-13.241,-14.407,-10.911,-21.63,-21.01,-21.8,-18.888,-20.336,-20.946,-19.055,-19.688,-15.189,-19.183,-22.772,-21.091,-15.491,-23.912,-23.686,-15.313,-26.874,-21.616,-12.475,-22.931,-26.634,-15.522,-13.198,-12.674,-13.181,-17.889,-16.887,-14.91,-19.306,-15.805,-15.275,-15.077,-16.444,-20.53,-19.471,-16.234,-15.517,-24.584,-15.623,-18.248,-13.395,-10.684
418795.jpg,-20.891,-14.396,-21.079,-14.323,-17.404,-18.417,-12.787,-19.361,-17.178,-25.786,-17.399,-14.508,-23.229,-18.176,-16.171,-18.824,-18.717,-16.335,-22.066,-23.506,-25.528,-25.867,-15.664,-20.795,-18.465,-17.241,-12.362,-17.457,-4.091,-14.942,-15.218,-14.195,-22.427,-18.068,-24.334,-21.016,-19.789,-20.425,-17.427,-19.017,-14.604,-18.542,-23.042,-23.725,-15.878,-21.736,-21.807,-17.718,-26.305,-22.549,-17.211,-22.954,-29.237,-20.583,-15.077,-14.563,-18.55,-17.49,-15.219,-18.593,-17.792,-15.191,-13.126,-14.788,-12.87,-21.27,-19.528,-10.82,-11.583,-19.343,-12.281,-15.317,-9.835,-11.309
418801.jpg,-15.918,-12.459,-17.335,-17.03,-10.3,-10.15,-9.232,-10.033,-11.573,-16.947,-12.136,-10.913,-21.364,-15.762,-13.288,-18.846,-16.266,-11.122,-16.129,-12.701,-20.471,-19.93,-14.314,-12.901,-15.333,-13.895,-14.82,-13.604,-12.861,-13.321,-16.455,-12.882,-14.394,-13.452,-15.58,-16.41,-17.087,-17.19,-16.532,-17.168,-12.79,-16.438,-18.272,-18.196,-17.433,-17.024,-17.002,-5.858,-18.638,-14.838,-14.811,-17.716,-18.942,-15.967,-9.637,-11.055,-14.002,-18.639,-13.788,-17.017,-16.63,-15.048,-12.583,-14.25,-15.183,-17.385,-17.599,-14.007,-14.5,-16.986,-12.386,-13.99,-10.614,-10.407
418819.jpg,-14.454,-13.596,-15.785,-15.195,-14.555,-13.731,-14.609,-12.766,-9.076,-18.66,-8.02,-15.168,-20.743,-17.833,-13.204,-16.033,-14.169,-14.139,-18.997,-21.435,-21.293,-22.922,-16.921,-16.769,-15.676,-14.055,-10.648,-13.032,-15.241,-9.056,-15.385,-13.157,-16.233,-14.663,-16.796,-16.883,-18.047,-19.166,-16.873,-17.153,-15.424,-17.311,-19.012,-20.549,-15.004,-13.452,-20.275,-14.03,-22.061,-17.114,-13.704,-21.879,-24.073,-14.554,-7.945,-10.595,-12.767,-17.684,-15.149,-18.017,-19.75,-17.79,-15.031,-15.379,-15.33,-16.096,-18.443,-14.636,-16.399,-18.107,-14.083,-15.723,-15.277,-14.675
418852.jpg,-22.861,-13.519,-20.299,-14.89,-19.142,-17.533,-12.686,-18.947,-15.813,-19.747,-14.744,-16.199,-16.39,-11.822,-10.36,-19.988,-21.496,-14.124,-16.457,-20.415,-18.233,-25.039,-16.721,-17.357,-16.581,-19.803,-17.486,-18.037,-15.506,-17.419,-20.078,-16.672,-25.79,-20.673,-26.975,-15.814,-15.829,-20.247,-16.951,-14.784,-12.127,-17.127,-20.812,-24.15,-15.585,-22.826,-24.301,-17.285,-27.832,-24.042,-19.16,-20.795,-29.89,-19.176,-11.824,-11.606,-14.284,-18.229,-17.173,-17.107,-18.882,-17.785,-14.529,-15.177,-17.307,-23.447,-20.055,-15.521,-15.258,-25.015,-16.312,-20.656,-14.765,-13.198
418864.jpg,-19.668,-13.815,-17.965,-13.918,-14.282,-16.887,-12.521,-17.611,-14.446,-21.159,-10.915,-14.213,-18.15,-13.756,-8.358,-13.211,-18.431,-14.829,-18.921,-20.756,-24.796,-25.6,-15.154,-18.346,-16.217,-17.554,-13.048,-15.338,-13.127,-15.469,-15.537,-15.571,-21.711,-18.229,-23.484,-19.656,-21.192,-20.244,-18.154,-15.038,-12.13,-16.898,-20.354,-23.386,-14.391,-20.773,-21.586,-15.284,-25.869,-21.822,-16.847,-21.567,-27.6,-18.089,-7.472,-12.435,-16.525,-18.555,-14.775,-16.066,-18.934,-16.441,-13.83,-14.543,-13.208,-19.064,-18.187,-16.516,-16.195,-22.677,-15.645,-18.138,-13.831,-13.922
418879.jpg,-20.257,-10.854,-18.012,-15.405,-12.696,-15.002,-12.661,-6.48,-14.136,-22.315,-14.708,-16.325,-15.302,-7.255,-3.494,-13.404,-19.02,-12.512,-16.015,-18.511,-20.417,-18.707,-18.828,-18.951,-18.639,-17.578,-16.218,-16.125,-16.729,-15.645,-17.274,-12.891,-17.135,-16.828,-18.761,-15.744,-17.687,-20.889,-18.617,-17.678,-12.733,-17.325,-21.302,-16.939,-17.445,-17.893,-25.417,-12.828,-21.688,-20.063,-13.583,-19.159,-22.563,-19.119,-10.13,-14.602,-17.919,-21.867,-19.131,-19.79,-22.631,-18.717,-17.324,-17.85,-18.898,-21.298,-22.216,-17.378,-16.83,-24.598,-17.183,-19.065,-17.645,-15.038
419063.jpg,-14.983,-13.318,-15.869,-13.292,-11.53,-15.687,-11.238,-9.05,-9.419,-14.97,-5.82,-12.536,-19.458,-15.449,-13.219,-9.116,-13.903,-13.167,-16.58,-19.053,-13.7,-23.376,-11.3,-17.544,-12.198,-15.229,-11.703,-10.211,-15.178,-11.3,-16.615,-12.812,-8.669,-7.559,-11.095,-9.753,-10.621,-11.394,-8.53,-10.338,-7.488,-10.71,-17.398,-19.797,-4.619,-11.157,-13.519,-12.1,-20.389,-16.382,-13.705,-17.497,-19.466,-11.1,-7.454,-5.424,-8.439,-12.932,-7.632,-13.618,-14.518,-14.38,-9.291,-10.796,-10.214,-11.274,-13.802,-14.254,-14.816,-15.946,-14.071,-16.664,-14.349,-11.512
